;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;200069164;124872;Onigiri Senpai;3497;1529175343000;117
0;200853531;1643647;Coldfeeling;721;1529167775000;42
0;203500669;10641633;Драчyн;2092;1529174908000;90
0;201479244;3223705;ztMandarinkO;3453;1528495425000;116
0;200037518;83413;Alex Feo;3496;1529176106000;73
0;200094185;170957;MegaHill;22;1529073643000;97
0;200624650;1191214;Чёрная Орхидея;1452;1529087588000;122
0;204186436;12811045;koprtoр;3453;1529174966000;99
0;200484135;939709;I Fenya I;585;1529093003000;94
0;200075429;138237;Карл Франц;2087;1529088481000;99
0;203399239;10111077;Right Сlick;3183;1529169666000;121
0;202687606;6171068;2 Axes 1 Draven;1670;1529137941000;87
0;201467081;3221784;ObaN TheDarkneSS;3380;1529132048000;130
0;202279590;4841586;Khada KIZAYA 15;3184;1529172256000;94
0;200868771;1670504;Sаvior1947;578;1529088369000;119
0;202015808;3785520;PRiNCE Nidhogg;3374;1529175371000;128
0;200237591;333900;Sorrow King;1152;1529175541000;89
0;200011147;60199;ShingыZzZ;3169;1529026693000;74
0;203951125;12450681;Zhang Ri Tian;3337;1529171603000;141
0;200014278;71826;Даниил Фанцест;3227;1529172823000;84
0;200694396;1331232;Call me in LCS;1665;1529094272000;121
0;200210265;314666;Loneg;581;1529175619000;148
0;203248884;9610126;Close;3496;1529160419000;75
0;200079669;150200;Sаyonara boy;3160;1529149728000;199
0;201554904;3342036;AllGoneHot;1428;1529167716000;184
0;200253173;339189;Time24;3453;1529160419000;45
0;204591210;13441988;Woofer;933;1529171603000;68
0;202897972;6931317;uot;3497;1528165379000;66
0;200248896;337765;Лелуш Британский;641;1529169799000;115
0;200023607;66391;Cloud Connected;1637;1528929626000;147
0;200879208;1684814;ZakAntihype;828;1528985690000;89
0;200063213;132075;Qas;538;1529169031000;93
0;202843503;6741509;Lil Rick;3000;1529174557000;158
0;201507912;3292534;mimi;21;1529000422000;111
0;200664970;1246699;Tomascool;3149;1529087280000;111
0;200155413;273967;Bladesurge;3160;1529105350000;84
0;200257745;410717;Treeantokai;523;1529172688000;104
0;200633878;1212228;БОРЯ БАКУГАН;1;1528812095000;61
