;accountId;id;name;profileIconId;revisionDate;summonerLevel
0;395253;450353;Mr Glass;3376;1528818592000;120
0;370132;405232;filthy but frank;1596;1529080879000;128
0;204631088;7591541;vaza daki mano;1452;1529175445000;113
0;216998513;28883895;Hydrogen;10;1529174534000;51
0;209778448;14850127;Buggáx;606;1529087111000;53
0;201126789;2990701;The Cheater;3465;1529085443000;91
0;214767715;24810150;GENESIS SHINI;3478;1528991504000;48
0;200021896;1872796;Revalí;1455;1529167900000;98
0;575783;437956;Copernic1;3366;1529176124000;120
0;201300230;3255468;Kappareca;620;1528923987000;107
0;1951964803074784;34000124;3242363;549;1529174374000;41
0;1951964819655392;33990125;l can be better;28;1529174534000;44
0;212982070;21210129;parsa da lisa;1439;1528361227000;63
0;206309248;10212285;Martiins;3520;1528864915000;86
0;475122;512750;whatiswrong;3262;1529169629000;132
0;211510472;17663661;AKMU;978;1529165942000;69
0;200986299;2854374;Trovaozin;3225;1529111476000;103
0;201083436;2984886;Rhaegalarys;3175;1529173638000;154
0;200965145;2891839;Destinyyy;3231;1529128100000;63
0;219532365;31410126;YoYo Lynkez;3458;1529163946000;97
0;444150;539250;HKS Caos;1297;1529172240000;108
0;200197997;2003578;Clovinho;3494;1529156878000;119
0;425705;520805;RED Cabu;3157;1529098382000;96
0;899210;994310;Hora de worka;578;1529168004000;99
0;210473289;16050132;nem vou tentar;20;1529005595000;82
0;203039066;4967463;May 17th;3265;1529175034000;99
0;204139663;6510165;beyond the stars;3495;1529174534000;124
0;211986890;18780124;ta frio demais;28;1528731912000;48
0;201930436;3862389;SynSatioN;1626;1529094098000;90
0;211080853;16985434;luíspedrod;3227;1529170289000;127
0;202974285;5001267;Cillias husband;589;1529176226000;128
0;201301210;3222212;Raven1;3508;1529159504000;151
0;200835817;2615838;Howper1;775;1529145516000;66
0;434195;529295;burn to emerge;552;1528989814000;73
0;205533189;9540245;tinowns2;693;1529137968000;70
0;202270219;4211935;Lunefe;3182;1529170962000;92
0;412874;477974;Zaphkíel;977;1529146655000;129
0;214766880;24810137;Krastymel;3172;1529174534000;60
0;421982;487082;FLA brTT      11;28;1529046789000;87
0;200954215;2850703;Yan;582;1529117116000;74
0;212836661;20640125;choramaisae;7;1529089808000;67
0;219595408;31400150;Pokas ideías ;3230;1529095997000;52
0;391573;446673;Ninj sad;3379;1529007676000;113
0;1739348;1798029;Sephis1;855;1529045734000;59
0;445242;540342;RED Guigo;593;1529085957000;113
0;204064307;6572250;Dekisokonai LLKO;715;1529016239000;65
0;1631508;1726011;TusiN;3378;1528953944000;95
0;435636;530736;Sarkis;3160;1529098382000;78
0;895488;990588;FNC Pickkles;922;1529078298000;71
0;444700;539800;Teusla;937;1529062420000;138
0;438605;533705;Arthur Lanches;3376;1529170577000;134
0;211751464;18166519;z4y;3509;1529074576000;118
0;200288992;2105456;enel1;3065;1529161317000;78
0;509608;584708;Little Wos;3385;1529157200000;96
0;1951964840421888;34000126;PEREZLOL;7;1529175751000;40
0;1046119;1141219;Prblank;1641;1528828653000;90
0;213385908;22001193;Mewkyo;3242;1529157380000;95
0;217151722;29120132;RSL TutsTutsz;930;1529168238000;152
0;1182093;1357193;Peccato;3186;1529107064000;69
0;219532376;31380133;51654684;2;1529085443000;51
0;355393;500182;CNB Robo1;506;1529092888000;87
0;1194077;1304498;4LaN;761;1529066688000;54
0;213456104;22055132;Olkaida;3508;1529124778000;144
0;216213491;27820158;Suanybb;11;1529142664000;67
0;822647;871762;Café Pretinho;3459;1529160646000;116
0;421730;486830;takeshi;580;1528800012000;55
0;212648972;20014792;NOTEJURISPERITUS;2091;1529170459000;91
0;205321110;9180143;PETALO PETALO ;1301;1529005595000;57
0;213237822;21642856;Bhz;3270;1529176220000;168
0;214767232;24820140;yougotmenervous;1439;1528903761000;91
0;217354810;29233192;Miss Luxury;1428;1529175840000;204
0;214767150;24810143;little gold;1635;1529066389000;71
0;218596309;30644278;Mát;3496;1529157122000;73
0;374974;410074;Dov3;1232;1528961598000;72
0;201197224;3057217;Atrasia;3159;1529091339000;106
0;1543614;1608051;FIORA MECHANICS;553;1529169863000;66
