;accountId;id;name;profileIconId;puuid;revisionDate;summonerLevel
0;6YhEGkJjAWFPoEqmCNpsOZevyZFJCWnyFDKsVu-E-dQ;kiy0oAH6s8MNsLj0Gvk99QxoX19HirNy2Hldouc5rRIF;BAMBOLEO;513;KAsfnyGrYGl5zabtg2ACxhfrLcEodaVZJAHBChCbrma_7R0lgA5mVhdhGRJD1_Ns7mdB0O0YS5jsaw;1558983458000;211
0;oyNb7Ld4LMjaYnBsXIDhLJNTez8X2VIZh3L_dek7Y2DZhpA;AuMJVs4v_MFyoN5z9OYdVyRo6_NGESoxxm5gk3xyS_fCgtk;Syber;3505;YI0qNVFfGCbeSqygm_ATn6859fFTVtE8TRqXkZkmA25xY_BAubh30IW0NwT5Npe7bwWCe5tGXEis6g;1558979895000;155
0;FT4UWbvUJ97IhXak_QhBVrjtYDYrq4hBcjMTx3niccRGGfr8tmvhrGFu;fkQ6fAXxOrO7_XAls884WeyrvQtq6Zp2JJDdvR1ZAjqpYYo;Memcuk Nokia6600;3478;a1UlcOdGtagk8XjxknhQo5XC_lWYe0Ew1KGSNAzC_ffQDNxYeNnmkr7qZHna5W2kXubMxujrWG02bQ;1559014746000;65
0;1E2RSxrxdnNrqthUI4Op-KYKUEKMu1JcIFNrSf06TX3iRgA;91ksWe41TJ76Ae5ed_P4PzPD-HGGq2AJxmCtw9RKQcYcGw;GRAGASINGÖBÜŞÜ;3478;NVaJD83VJzNiY7ZMZ6kKa-LvNCf2RvN2tRPH-s7w1D4XQ_rjesiNnuxdBP9xsQg3D9_WDTl1Q6x7pw;1558890032000;246
0;mp6oUeBVEiNecmzFoDI4sW64n9pXHyc7yfIPH9U-ZFLu-gI;6CVX1y4KIx81j9Weso_FEgdG0QFSz_yj2gvX80H02jEN2Sg;EKnocKOut;3812;iDT4bVf5qEDqkN6yw4mUfcbQRGtBiZ2mzPyYhA04QrM4kA_tmHugBdMUjOmXozpnM7lYv-yL_nPJkQ;1558991627000;171
0;O3V8istcffBgdEHuG54OHvqc7scrlAX1MlYIPDjml8E7KAM;JwoldLLWtDptj-dNuXip2t1o2M8lu6YrzL58Hm6nkKr2hg;YASEMİN AYDIN;636;JthjM9rYOx08PrTX4D4TtZESwW7SsdJh9bGzaLhV57bu7y8t1UoAilewi54NNxXUJ5ae3hcJrrP9TA;1558999750000;180
0;swzIcy8mAdNOEZE-79AuS63YKoOFP-3DFC9Jy50ScE7l;pnEJrFhqMqKrScWQ0zJMAR15ySEnKzi4KS0yDWlAhpMRLw;YIKIK MERT;3785;SxzHEvhxjqAI8giKMZB--jXaCHP3Bf9YwaMJCrmvE0mgC09aSDXKshodlFxKIOmJOXmxXR91ZQh3tg;1558967056000;160
0;Vt5jHH8ZGOWRYMTtkDojWVEvRd7jmmKXwoBbMn4lSJt04vw;yrAiWOjrIWgILsmK4ZtnDVs6IF2h0g77sF0PW40yG_jnEA;Pb Lead;4090;zpuqrI8DN59NBUP_t7TF9QkgSisElfxi4e1k9XLCjTRe04ukX9CF1D4kFmpVtUqublVIOjEgGSlwlA;1558797416000;145
0;JFeoLs6KDw4zbYv1l8wshh5USJ6wfFP-yZElmWLSrk4v5ec;-H7OGcus5kNoU9qRBFsxbxMQu1bl-UHi4a-cMctFBTRIuPo;Rank 1 Inc;3478;HdL_2MqgKXFctfLNUmMyOsVPTMJYZTn1vmDqWaCgX8zjWTD8WiNS9uC_7GUBIjvYoHtqUJwUEkVpBw;1558985774000;130
0;1fnlSbESFqV7sd4T5dcGlGkpoPpB8GSYKCvbb7oflJo;LFVJwPci_AQbaUSKKXBgLfuaIJQOCOfaVItxPbSYDO9v;Zangètsû;4057;4HiPIPRLBsnjF48EQ70nvmF56hjbizNugKXoiLyb51BApEv9Z3wUj8j5RfC5K_Mlkbmc4SAD0HHD6A;1558988237000;235
0;iyC0i4wG6i8A3MEAFyn0XaCb53gUULpn_eO9auZ6LMeujmo;bShW1DtyWAHshOaCcGZxBDAKFHLO2hYw-n8xTRwsisLWlg;159753654;3478;lvg2XTrTht8qK9VKmO8G-FZZHuMqgWOTpSVnJxczIdETL7nTOnmWQ0vUbrRuNJgQMcdlEGdjC997qQ;1558999829000;243
0;EAXm6ltH7T-ApgbmfCrMATiDhjzfqRIsIuoZM-gy61DAsmI;xx3UptoNLwNVCifAWQZvUCvdH8-mAFuIQ0yIeOk2FutaHA;Avo;1437;GPfSgkT0qswOKdYpQF3eKfS_x0BTzGYRuG2DbGy8qflcUkza5c-2XPez8z_zAi3vTVEFpMJdo-Sv8g;1558996639000;236
0;D0bGgm9up6DV91X6Cr_kqCHgajhVYRY4ClyPetdKzI5yzg8;Uvmb8oBdfhhWJKn2nIgD2Gg905eoLScEMaOv4yggehuytA;LWB Reifoas;3913;EhXt72gKkWLngr-ChzzG9A1TE7yQJowY0DO6mnapvt8kHpCVjYEomi6OQBgmiCbeYSmsFbpyhJDN8A;1558877854000;107
0;8NpRGjG9EZWrshmme6WhAvxuXrtUfi91XjhY8p8iohnUT-vvdStyt-Q4;_TZbAlSJMVPwY5YaUjRc381p2oNDrOewEMAL4awyvrqNvAs;GOÐ XD;3543;q1IGYhYEy0jbSErMppIw_j0XZiVi5Lt6dpDqo6-uOXOOozosEGvePDlftwIuRWxI313EGe9U8mp9EQ;1558954892000;45
