;Player_0_Champion;Player_0_Lane;Player_0_SummonerId;Player_1_Champion;Player_1_Lane;Player_1_SummonerId;Player_2_Champion;Player_2_Lane;Player_2_SummonerId;Player_3_Champion;Player_3_Lane;Player_3_SummonerId;Player_4_Champion;Player_4_Lane;Player_4_SummonerId;Player_5_Champion;Player_5_Lane;Player_5_SummonerId;Player_6_Champion;Player_6_Lane;Player_6_SummonerId;Player_7_Champion;Player_7_Lane;Player_7_SummonerId;Player_8_Champion;Player_8_Lane;Player_8_SummonerId;Player_9_Champion;Player_9_Lane;Player_9_SummonerId;Time_0_Result;Time_1_Result;_Player_T00_Ban_Champion;_Player_T01_Ban_Champion;_Player_T02_Ban_Champion;_Player_T03_Ban_Champion;_Player_T04_Ban_Champion;_Player_T10_Ban_Champion;_Player_T11_Ban_Champion;_Player_T12_Ban_Champion;_Player_T13_Ban_Champion;_Player_T14_Ban_Champion;gameId
0;202;BOTTOM;16050132;8;MIDDLE;2854374;92;BOTTOM;27724155;143;BOTTOM;584708;35;JUNGLE;661868;81;BOTTOM;512750;114;TOP;569095;157;MIDDLE;1721150;16;BOTTOM;28111590;48;JUNGLE;536088;Win;Fail;117;497;164;30;104;145;39;121;164;104;1391940391
0;121;JUNGLE;3297574;164;TOP;569095;8;MIDDLE;2854374;40;BOTTOM;584708;81;BOTTOM;589316;24;TOP;24820140;72;JUNGLE;536088;142;MIDDLE;16050132;202;BOTTOM;3255468;412;BOTTOM;403080;Fail;Win;104;39;30;7;41;114;145;497;104;39;1391850561
0;5;JUNGLE;34000124;164;TOP;569095;39;MIDDLE;531982;81;MIDDLE;9180143;12;JUNGLE;2615838;35;JUNGLE;16580620;145;BOTTOM;18090142;240;TOP;23471512;3;MIDDLE;489580;117;BOTTOM;24820140;Win;Fail;25;142;41;30;-1;24;104;497;69;92;1391747473
0;267;MIDDLE;14733467;81;TOP;2850703;157;MIDDLE;27661423;516;JUNGLE;28042364;5;JUNGLE;602339;35;JUNGLE;16580620;202;BOTTOM;18090142;63;BOTTOM;24820140;39;JUNGLE;31410126;164;TOP;569095;Win;Fail;7;145;12;41;104;121;104;-1;24;497;1391723771
0;164;TOP;569095;497;BOTTOM;6673314;145;BOTTOM;551613;13;MIDDLE;2339756;2;JUNGLE;535862;25;BOTTOM;403080;48;JUNGLE;9480188;202;BOTTOM;31094545;112;MIDDLE;3900858;8;TOP;3414572;Win;Fail;28;104;27;142;41;39;136;238;-1;5;1388697486
0;24;MIDDLE;24781944;145;BOTTOM;797658;30;JUNGLE;28111590;8;MIDDLE;1172963;117;BOTTOM;536088;114;TOP;569095;16;BOTTOM;882839;81;BOTTOM;2942109;60;JUNGLE;9480188;142;MIDDLE;31094545;Fail;Win;7;25;164;104;39;497;9;121;-1;136;1388601242
0;134;MIDDLE;477786;96;BOTTOM;3876563;117;BOTTOM;4126797;120;TOP;22630130;28;JUNGLE;2596351;63;BOTTOM;9735541;48;JUNGLE;13731843;39;TOP;569095;8;MIDDLE;27980135;145;BOTTOM;15890130;Fail;Win;142;164;-1;104;122;104;25;5;41;121;1388197280
0;150;TOP;517476;81;BOTTOM;512750;1;BOTTOM;25041004;5;JUNGLE;21642856;163;TOP;29120132;51;BOTTOM;16985434;43;BOTTOM;4602614;72;JUNGLE;22630130;8;MIDDLE;569095;92;TOP;8772986;Win;Fail;164;104;39;69;120;157;27;121;145;9;1388170762
0;9;BOTTOM;25041004;81;BOTTOM;21642856;69;TOP;5380405;120;JUNGLE;22630130;516;TOP;404537;201;BOTTOM;517476;104;JUNGLE;16050132;15;BOTTOM;16985434;34;MIDDLE;29120132;39;TOP;569095;Win;Fail;122;121;164;12;25;121;164;145;497;157;1387993834
0;25;BOTTOM;24820140;51;BOTTOM;17663661;29;JUNGLE;18631039;10;MIDDLE;3808425;164;TOP;569095;24;JUNGLE;2848023;39;MIDDLE;424963;81;BOTTOM;11580022;43;BOTTOM;2656450;13;MIDDLE;7591541;Win;Fail;34;104;121;28;5;8;35;497;7;145;1385983565
